ADDRESS,DYCOL01,DYCOL03,DYCOL04,DYCOL05,DYCOL06,DYCOL07,DYCOL08
"109171126","02","0024300000","0","0","0","0","0"
"109171129","01","0","0","0","0","0","0016000000"
"109171129","02","0","0","0","0","0","0016000000"
"109171129","03","0","0","0","0","0","0016000000"
"109172121","01","0006500000"," "," "," "," ","0010000000"
"109172122","01","0014779175"," "," "," "," "," "
"109172122","02","0013527093"," "," "," "," "," "
"109172124","01","0038493898"," "," "," "," "," "
"109172125","01","0017000000"," "," "," "," "," "
"109172126","01","0","0006000000","0","0","0","0"
"109173121","01","0","0005160000","0","0","0","0"
"109173122","01","0","0","0","0004800000","0","0"
"109173122","02","0","0","0","0000480000","0","0"
"109173125","01","0","0","0","0","0000350000","0002000000"
"109173127","01","0015600000","0","0","0","0","0"
"109173128","01","0","0001200000","0","0002000000","0","0002500000"
"109173129","01","0","0","0","0","0","0002400000"
"109174117","01","0","0","0","0000700000","0","0"
"109174117","02","0","0","0","0","0000500000","0"
"109174120","01","0","0006000000","0","0019500000","0","0"
"109174124","01"," "," "," "," "," ","0006000000"
"109174125","01","0","0","0","0","0","0004000000"
"109184127","01","0","0002500000","0","0","0","0"
"109184128","01","0","0","0","0002650000","0","0"
"109223133","01","0045500000","0","0","0","0","0"
"109234131","01"," "," "," "," "," ","0015000000"
"109234132","01","0028800000"," "," "," "," "," "
"109234132","02"," "," "," ","0004200000"," "," "
"109234133","01"," "," "," ","0004500000"," "," "
"109234135","01","0024800000"," "," "," "," "," "
"110011002","01"," ","0007500000"," "," "," "," "
"110011004","01"," "," "," ","0003250000"," ","0000500000"
"110021010","01"," ","0030000000"," "," "," "," "
"110021011","01","0018150000"," "," "," "," "," "
"110021012","01"," "," "," ","0014900000"," "," "
"110021015","01","0020004360"," "," "," "," "," "
"110021016","01"," "," ","0012000000"," "," "," "
"110021017","01","0015960000"," "," "," "," ","0010000000"
"110021018","01","0019200000"," "," "," "," "," "
"110021026","01"," ","0016320000"," "," "," "," "
"110021029","01","0017400000"," "," "," "," "," "
"110021033","01","0016740000"," "," "," "," "," "
"110021034","01"," "," "," ","0010800000"," "," "
"110021035","01","0036000000"," "," "," "," "," "
"110021037","01"," "," "," "," "," ","0013500000"
"110021043","01"," ","0033800000"," "," "," "," "
"110021056","01"," "," "," ","0002400000"," "," "
"110021062","01"," "," "," "," ","0001800000"," "
"110021063","01","0017990000"," "," "," "," "," "
"110021064","01"," "," "," "," "," ","0000600000"
"110021065","01"," "," "," ","0013000000"," "," "
"110022004","01"," ","0004800000"," "," "," "," "
"110022005","01"," "," "," "," ","0005200000"," "
"110022006","01","0001500000"," "," "," "," "," "
"110022007","01","0015120000"," "," "," "," "," "
"110022011","01","0013000000"," "," "," "," "," "
"110022012","01"," ","0004000000","0020000000"," "," "," "
"110022019","01","0061173000"," "," "," "," "," "
"110022020","01","0018000000"," "," "," "," "," "
"110022020","02"," "," "," ","0026400000"," "," "
"110022021","01"," ","0021600000"," "," "," "," "
"110022022","02","0021123200"," "," "," "," "," "
"110022030","01","0005160000"," "," "," "," "," "
"110022031","01"," "," ","0030000000"," "," "," "
"110022034","01","0028000000"," "," "," "," "," "
"110022035","01","0067280000"," "," "," "," "," "
"110022035","02","0024032000"," "," "," "," "," "
"110022036","01"," "," "," "," "," ","0012000000"
"110022038","01"," ","0004500000"," "," "," "," "
"110022039","01"," ","0004500000"," "," "," "," "
"110022041","01","0018000000"," ","0008400000"," "," "," "
"110022041","04","0015400000"," "," "," "," "," "
"110022043","01","0012400000"," "," "," "," "," "
"110022045","01","0032600000"," "," "," "," "," "
"110022046","01"," "," ","0013000000"," "," ","0002000000"
"110022047","01"," ","0008400000"," "," "," "," "
"110022048","01"," ","0015600000"," "," "," "," "
"110022049","01","0018000000"," "," "," "," "," "
"110022050","01","0014880000"," "," "," "," "," "
"110022058","01","0033400000"," "," "," "," "," "
"110022058","02","0024800000"," "," "," "," "," "
"110023001","01"," "," ","0010000000"," "," "," "
"110023004","01","0009000000"," "," "," "," "," "
"110023006","01","0025520000"," "," "," "," "," "
"110023006","02","0003600000"," "," "," "," "," "
"110023008","01","0027600000"," "," "," "," "," "
"110023011","01","0015600000"," "," "," "," "," "
"110023014","01"," "," "," "," "," ","0007000000"
"110023015","01"," "," ","0042000000"," "," "," "
"110023021","01","0029744000"," "," "," "," "," "
"110023023","01"," ","0021600000"," "," "," "," "
"110023024","01"," "," "," "," "," ","0008000000"
"110023025","01"," ","0025200000"," "," "," "," "
"110023025","02","0032038800"," "," "," "," "," "
"110023032","02","0024000000"," "," "," "," "," "
"110023033","01"," "," ","0001800000"," "," "," "
"110023033","02"," "," "," "," ","0000450000"," "
"110023042","01","0019500000"," "," "," "," "," "
"110023050","01","0021900000"," "," "," "," "," "
"110023054","01","0062134000","0006000000"," "," "," "," "
"110023056","01","0025200000"," "," "," "," "," "
"110023059","01","0009400000"," "," ","0005000000"," ","0010000000"
"110023060","01","0023700000"," "," "," "," "," "
"110024003","01","0031000000"," "," "," "," "," "
"110024004","01"," "," "," "," "," ","0008500000"
"110024005","01"," "," "," ","0002880000"," ","0020000000"
"110024006","01","0020500000"," "," "," "," "," "
"110024007","01"," ","0006720000"," "," "," "," "
"110024011","01","0062950000"," "," "," "," "," "
"110024012","01","0033575000"," "," "," "," "," "
"110024012","02","0016450000"," "," "," "," "," "
"110024013","01","0062950000"," "," "," "," "," "
"110024014","01"," ","0080000000"," "," "," "," "
"110024015","01","0025000000"," "," "," "," "," "
"110024016","01","0017750000"," "," "," "," "," "
"110024017","01"," ","0003000000"," "," "," "," "
"110024018","01","0025470000"," "," "," "," "," "
"110024019","01","0027900000"," "," "," "," "," "
"110024019","02","0025500000"," "," "," "," "," "
"110024020","02"," "," "," "," "," ","0030000000"
"110024027","01"," ","0018400000"," "," "," "," "
"110024027","06","0005190000"," "," "," "," "," "
"110024029","01"," "," "," "," "," ","0010700000"
"110024032","01"," "," "," ","0004200000"," "," "
"110024032","05"," "," "," "," ","0000200000"," "
"110024032","07"," "," "," "," ","0000200000"," "
"110024033","01","0025500000"," "," "," "," "," "
"110024035","07"," "," "," ","0001500000"," "," "
"110024036","01","0050804436"," "," "," "," "," "
"110024039","01","0049500000","0010200000"," "," "," "," "
"110024040","01","0037500000"," "," "," "," "," "
"110024041","01"," ","0018000000"," "," "," "," "
"110024042","01"," ","0011200000"," "," "," ","0025000000"
"110024043","01","0011320000"," "," "," "," "," "
"110024045","01","0020890000"," "," "," "," "," "
"110024046","01","0034500000"," "," "," "," "," "
"110024049","01"," ","0018000000"," "," "," "," "
"110024056","01"," "," "," ","0012700000"," "," "
"110024059","01"," "," "," ","0010200000"," "," "
"110031068","01"," "," "," ","0003750000"," ","0002400000"
"110031069","01","0015500000"," "," "," "," "," "
"110032065","01"," ","0060000000"," "," "," "," "
"110032070","01"," "," "," "," "," ","0003600000"
"110033061","05"," "," "," ","0002400000"," "," "
"110033062","01","0013900000"," "," ","0010800000"," "," "
"110033063","02"," "," ","0018000000"," "," "," "
"110033069","01","0018350000"," "," "," "," "," "
"110034068","01","0026100000"," "," "," "," "," "
"110034070","01","0016400000"," "," "," "," "," "
"110041073","01","0017650000","0004800000"," "," "," "," "
"110041074","01"," ","0022320000"," "," "," "," "
"110052073","01"," "," "," ","0002270000"," "," "
"110063071","01","0012500000"," "," "," "," "," "
"110063071","02","0012500000"," "," "," "," "," "
"110063072","01","0024850000"," "," "," "," "," "
"110063075","01","0031750000"," "," "," "," "," "
"110063075","02","0028150000"," "," "," "," "," "
"110064073","01","0031750000"," "," "," "," "," "
"110064074","06"," "," "," ","0000960000"," "," "
"110081078","01"," ","0054000000"," "," "," "," "
"110081079","02"," "," "," "," ","0001300000"," "
"110081080","01"," "," "," ","0015000000"," "," "
"110084076","01"," ","0005200000"," "," "," "," "
"110084078","01"," ","0009120000"," "," "," "," "
"110091081","01","0014700000"," "," "," "," "," "
"110092082","02","0018800000"," "," "," "," "," "
"110092085","01"," "," "," "," "," ","0004500000"
"110093082","01","0025800000"," "," "," "," "," "
"110093084","01","0028040000"," "," "," "," "," "
"110093084","04"," "," "," "," ","0000400000"," "
"110101087","01"," "," "," "," "," ","0004000000"
"110101089","01"," "," "," "," ","0000800000","0013000000"
"110102086","01","0016200000"," "," "," "," "," "
"110102090","01"," "," "," ","0005200000"," "," "
"110102093","01","0014800000"," "," "," "," "," "
"110102095","01","0021000000"," "," "," "," "," "
"110103086","01","0006000000"," "," "," "," "," "
"110103087","01","0027550000"," "," "," "," "," "
"110103088","01","0032400000","0001300000"," "," "," "," "
"110103090","01","0029050000"," "," "," "," "," "
"110103093","01"," "," "," ","0001530000"," "," "
"110103094","01","0032100000"," "," "," "," "," "
"110103095","01"," "," "," ","0003300000"," ","0003000000"
"110104086","01"," ","0013800000"," "," "," "," "
"110104087","01","0020950000"," "," "," "," "," "
"110104090","02"," "," "," "," ","0000150000"," "
"110104090","04","0020650000"," "," "," "," "," "
"110104091","01","0020100000"," "," "," "," "," "
"110104094","01","0027000000"," "," "," "," "," "
"110104095","01"," "," "," "," "," ","0014800000"
"110111096","01"," "," "," "," "," ","0007000000"
"110111098","01"," "," "," "," "," ","0000200000"
"110112097","01"," "," "," ","0004800000"," "," "
"110112099","01"," ","0002200000"," "," "," "," "
"110112100","01"," "," "," ","0005300000"," "," "
"110121102","01"," ","0007200000"," "," "," "," "
"110121103","01"," "," "," ","0024900000"," "," "
"110122105","01","0030200000"," "," "," "," "," "
"110123100","01"," "," "," "," "," ","0001000000"
"110123102","01","0035350000"," "," "," "," ","0015000000"
"110124098","05"," "," "," ","0003310000"," "," "
"110124099","01"," "," "," ","0019500000"," ","0002400000"
"110124101","01","0014500000"," "," "," "," "," "
"110124102","01"," "," "," "," "," ","0001200000"
"110124105","01"," "," "," ","0003000000","0000500000"," "
"110131107","01"," "," "," "," "," ","0005000000"
"110131108","01","0021310000"," "," "," "," "," "
"110131108","03"," "," "," ","0002800000"," "," "
"110131109","01"," "," "," "," "," ","0006100000"
"110141111","01"," ","0009600000"," "," "," "," "
"110141113","01","0015300000"," "," "," "," "," "
"110141115","01"," "," "," ","0002000000"," "," "
"110142109","01"," ","0009000000"," "," "," "," "
"110142110","01","0029700000"," "," "," "," "," "
"110142110","02","0028060000"," "," "," "," "," "
"110142113","01"," "," "," ","0003000000"," "," "
"110142115","01"," "," ","0007500000"," "," "," "
"110143107","01"," "," "," "," "," ","0041800000"
"110143109","01","0034500000"," "," "," "," "," "
"110143112","01"," "," "," "," "," ","0010880000"
"110143115","01","0018800000"," "," "," "," "," "
"110144106","01"," ","0006000000"," "," "," "," "
"110144109","01","0025270000"," "," "," "," "," "
"110144110","01"," "," "," ","0012000000"," "," "
"110144112","02"," "," "," ","0005100000"," "," "
"110144112","03"," "," "," "," "," ","0001560000"
"110144113","01"," "," "," "," "," ","0012000000"
"110144114","01","0020340000"," "," "," "," "," "
"110151118","01","0022800000"," "," "," "," "," "
"110151120","01"," "," "," ","0000800000"," "," "
"110161123","02"," "," "," "," "," ","0004000000"
"110161124","01"," "," "," "," ","0007200000"," "
"110162116","01"," "," "," "," "," ","0006000000"
"110162119","01","0020720000"," "," "," "," "," "
"110163121","01","0016770000"," "," "," "," "," "
"110163122","01"," "," "," "," "," ","0002600000"
"110163123","03"," "," "," "," ","0003150000"," "
"110163124","01","0029350000","0014500000"," "," "," "," "
"110163125","01"," ","0025200000"," "," "," "," "
"110164116","01"," "," "," ","0003500000"," ","0000720000"
"110164117","01"," "," "," ","0003750000"," ","0009600000"
"110164123","01"," "," "," "," "," ","0002100000"
"110172128","01"," ","0008400000"," "," "," "," "
"110172129","01"," ","0008280000"," "," "," "," "
"110172130","01"," "," "," "," "," ","0002000000"
"110173130","01"," "," "," ","0003400000"," "," "
"110192132","01"," "," "," ","0003260000"," ","0003000000"
"110192133","01"," ","0006840000","0001200000"," "," "," "
"110192133","02"," "," ","0036000000"," "," "," "
"110192133","03"," "," ","0018000000"," "," "," "
"110192133","04"," "," ","0018000000"," "," "," "
"110192133","05"," "," ","0036000000"," "," "," "
"110192134","01","0018300000"," "," "," "," "," "
"110192135","01","0016000000"," "," "," "," ","0001000000"
"111011003","01","0","0","0","0003100000","0","0002000000"
"111011004","01","0","0","0","0","0","0000500000"
"111011008","01","0030000000","0015500000","0","0","0","0"
"111012004","01","0","0","0","0004350000","0","0004000000"
"111012004","03","0"," ","0","0","0004000000"," "
"111012006","01","0","0058000000","0","0","0"," "
"111012007","01","0025400000","0","0","0","0","0"
"111012008","01","0025500000","0","0","0","0006000000","0"
"111013001","01","0032500000","0","0","0","0","0"
"111013003","01","0","0000600000","0","0","0","0"
"111013005","01","0","0","0","0005500000","0","0"
"111013008","01","0028000000","0","0","0","0","0"
"111013010","01","0","0002400000","0","0","0","0"
"111014002","04","0","0","0","0003500000","0","0001000000"
"111014003","01","0","0","0","0004500000","0","0"
"111014006","01","0","0","0","0004300000","0","0"
"111014009","06","0","0","0","0004000000","0000150000","0"
"111014010","05","0","0","0","0004300000"," ","0"
"111022011","01","0030300000","0","0","0","0","0"
"111022016","01","0","0","0","0015000000","0"," "
"111022018","01","0","0","0","0005000000","0","0003000000"
"111022020","01","0","00","0","0","0017000000","0"
"111023019","01","0","0024000000","0","0","0","0"
"111024012","01","0","0015000000"," "," "," "," "
"111024015","01","0","0012000000","0","0006000000","0","0003000000"
"111024017","01","0","0","0","0"," ","0003000000"
"111031021","01","0","0019600000","0","0","0","0009600000"
"111031022","01","0","0","0","0","0006000000","0"
"111032021","01","0","0","0","0","0","0002000000"
"111032021","03","0","0","0","0","0001200000","0"
"111032024","02","0","0","0","0","0000200000","0"
"111032025","07","0","0","0","0","0","0002500000"
"111034022","01","0","0","0","0","0007200000","0"
"111034023","01","0","0012000000","0","0","0","0"
"111041026","01","0","0","0","0003200000","0000300000","0001000000"
